,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link,intersect
299,-6.9088014,106.9364061,Service Variasi Jok Motor,,Telepon: 0823-1131-5099 ,"Alamat: Jl. Selabintana No.36, Warnasari, Kec. Cikole, Kota Sukabumi, Jawa Barat 43151 ",,"Bagus, cepat, keren, profesional, dan harga terjangkau",9 bulan lalu,5 bintang,"https://www.google.com/maps/place/Service+Variasi+Jok+Motor/@-6.9082714,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b585823b25:0xb926dce12fc70aa1!8m2!3d-6.9088014!4d106.9364061!16s%2Fg%2F11pz0zqr2p?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
300,-6.9066704,106.9371196,BC Maxsel-Selabintana,Biro Perjalanan dan Wisata,,"Alamat: 3WVP+8RQ, Jl. Selabintana Gg. Musa II, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat ",,Kerja bagus maxsel,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/BC+Maxsel-Selabintana/@-6.9070798,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498c3e2bd90d:0xef56176a5905ccf3!8m2!3d-6.9066704!4d106.9371196!16s%2Fg%2F11t_trh9mv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
301,-6.907482,106.9370426,Selabintana 52,Komplek perumahan,,"Alamat: Jl. Selabintana No.52, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/Selabintana+52/@-6.9070798,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684985c3dc631f:0x1792147f22eb9bd0!8m2!3d-6.907482!4d106.9370426!16s%2Fg%2F11v0xqk628?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
302,-6.9063229,106.9372185,CV. BAHARDHIEKA,Gudang,Telepon: (0266) 6260234 ,"Alamat: Jl. Selabintana No.29, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/CV.+BAHARDHIEKA/@-6.9063229,106.9368967,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68496457723dfb:0x480525c1f9c9975!8m2!3d-6.9063229!4d106.9372185!16s%2Fg%2F11ns9bw1xq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
303,-6.9174959,106.9371789,Masjid Jami Miftahul Huda,Masjid,,"Alamat: 3WMP+2V3, Jl. Siliwangi Gang Jayaniti I, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Masjid+Jami+Miftahul+Huda/@-6.917496,106.9368571,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849f480957d:0x9b26189eac483214!8m2!3d-6.9174959!4d106.9371789!16s%2Fg%2F11g9q6jk1t?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
304,-6.9175699,106.9372364,lotek bu Ana,Kedai Sarapan & Makan Siang,,"Alamat: 3WJP+XWC Jl. Siliwangi,gg jayani, RT.004/RW.005, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/lotek+bu+Ana/@-6.9175522,106.9369185,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68495c736a41ab:0x1741729742719289!8m2!3d-6.9175699!4d106.9372364!16s%2Fg%2F11vc1n0cm5?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
305,-6.9178607,106.9375002,Kost pak haji badri,Rumah wisata,,"Alamat: 3WJQ+V22, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Kost+pak+haji+badri/@-6.9178567,106.9370915,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68494775093d4b:0x71b7e5154e133141!8m2!3d-6.9178607!4d106.9375002!16s%2Fg%2F11s58cj41h?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
306,-6.9158099,106.9376215,Wisnu layangan adu,Toko umum,,"Alamat: 3WMQ+P5C, Jl. Siliwangi Jl. Jayaniti, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,👍👍 …,setahun lalu,5 bintang,"https://www.google.com/maps/place/Wisnu+layangan+adu/@-6.9158098,106.9372997,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68495c46ea0c41:0xf07353ea71a3f1c3!8m2!3d-6.9158099!4d106.9376215!16s%2Fg%2F11vl2vwz53?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
307,-6.9134264,106.9377356,Bismika Interior,Desainer interior,Telepon: 0857-2222-0165 ,"Alamat: Jl. Perana No.15, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Amanah dan terpercaya,setahun lalu,5 bintang,"https://www.google.com/maps/place/Bismika+Interior/@-6.9134264,106.9374137,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484ae95ebca1:0x7f37ef4d047f4ad2!8m2!3d-6.9134264!4d106.9377356!16s%2Fg%2F11s5hhzfcj?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
308,-6.9135664,106.9377241,Cv. Bismika Mapan Jaya,Kantor Perusahaan,Telepon: 0857-2222-0165 ,"Alamat: Jl. Perana, Cisarua, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43115 ",Situs Web: bismikainterior.co.id ,"Kreatif,inopatif top n Keren 👍 …",setahun lalu,5 bintang,"https://www.google.com/maps/place/Cv.+Bismika+Mapan+Jaya/@-6.9135665,106.9374023,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849d27049d69b:0x9d9c15c0f74bac34!8m2!3d-6.9135664!4d106.9377241!16s%2Fg%2F11g0hbplpm?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
309,-6.9120152,106.938098,Rumah Oktarian,Toko,,"Alamat: Blok A4, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+Oktarian/@-6.9118463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490054f5472b:0x8f95a548cff64762!8m2!3d-6.9120152!4d106.938098!16s%2Fg%2F11vsj5bhfl?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
310,-6.9120892,106.9374156,Abu Ukkaasyah Parfum,Toko Parfum,Telepon: 0811-114-810 ,"Alamat: Perum Prana Blok A4 no 09, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Mendarat dengan sempurna,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Abu+Ukkaasyah+Parfum/@-6.9120893,106.9370938,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a839d7e575:0xeb06aaf027137769!8m2!3d-6.9120892!4d106.9374156!16s%2Fg%2F11j8hgzm7d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
311,-6.912096,106.9378128,Sundara Catering,Pemasok makanan dan minuman katering,Telepon: 0858-6375-4667 ,"Alamat: Prana Estate, Blk. A4 No.Kav. 1-3, Cikole, Sukabumi Regency, West Java 43113 ",,Fasilitas memuaskan,setahun lalu,5 bintang,"https://www.google.com/maps/place/Sundara+Catering/@-6.912096,106.9374911,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490d096da8eb:0xac207056d8c59619!8m2!3d-6.912096!4d106.9378128!16s%2Fg%2F11j36jwxys?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
312,-6.9122723,106.9374112,Toko Nay,,,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Toko+Nay/@-6.9122724,106.9370895,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484aca1ecabb:0xbb381abd6a85fc52!8m2!3d-6.9122723!4d106.9374112!16s%2Fg%2F11ty539g21?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
313,-6.9123068,106.9377111,Rumah Dinas Didiet Prana,Perumahan dinas polisi,Telepon: 0811-1114-052 ,"Alamat: Perum Prana Estate Blok A4 No. 3, RW.4, Cisarua, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+Dinas+Didiet+Prana/@-6.9123067,106.9373892,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849d8e6273fa7:0xf32a699ca2c81bf6!8m2!3d-6.9123068!4d106.9377111!16s%2Fg%2F11vt7zyn0l?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
314,-6.91231,106.9372598,Keke Terapi Ceragem,Kantor Perusahaan,Telepon: 0821-2595-5775 ,"Alamat: 3WQP+3WC, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Keke+Terapi+Ceragem/@-6.9123273,106.9369426,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684975c513524f:0xcb4a4827b6e15b5!8m2!3d-6.91231!4d106.9372598!16s%2Fg%2F11fsj1r8hg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
315,-6.9101016,106.9380688,Kripik pisang (lantak),Dapur Umum,Telepon: 0812-9315-2930 ,"Alamat: 3WQQ+X64, Gg. Cimanggah, RT.004/RW.002, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kripik+pisang+(lantak)/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849974d806e8f:0x99e25daec3ae919e!8m2!3d-6.9101016!4d106.9380688!16s%2Fg%2F11p0fxr1hd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
316,-6.9104357,106.9383071,Shelter G.A.G,Klub Malam,Telepon: 0857-7855-8442 ,"Alamat: 3WQQ+R8F, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Nyaman,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Shelter+G.A.G/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849103422865f:0x1e376c50f25a0906!8m2!3d-6.9104357!4d106.9383071!16s%2Fg%2F11j0b0572q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
317,-6.9105959,106.9377815,Ly Farm Acme,Pertanian,Telepon: 0812-8236-9891 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/Ly+Farm+Acme/@-6.9105959,106.9374596,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68497220f29c65:0x97f6999aefa38cfa!8m2!3d-6.9105959!4d106.9377815!16s%2Fg%2F11v78vrx_3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
318,-6.9106112,106.9381429,kampung usar,Dapur Umum,,"Alamat: 3WQQ+Q72, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/kampung+usar/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492da7c9aaf9:0x6af0912981b6580b!8m2!3d-6.9106112!4d106.9381429!16s%2Fg%2F11l75cx80j?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
319,-6.9106581,106.9380573,Studio Live Arafa Hijab,Kantor Perusahaan,,"Alamat: Warong naomi, Gg. Cimanggah No.RT 07/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,,,,"https://www.google.com/maps/place/Studio+Live+Arafa+Hijab/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849001ca5fdcf:0xc761bb55aef1dcb5!8m2!3d-6.9106581!4d106.9380573!16s%2Fg%2F11y3_t71v2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
320,-6.9108731,106.9380202,Kontrakan olip,Gedung Apartemen,,"Alamat: 3WQQ+M62, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Kontrakan+olip/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493bf1bf0131:0x7113afe9f65af768!8m2!3d-6.9108731!4d106.9380202!16s%2Fg%2F11tcrjlx99?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
321,-6.9090878,106.9382951,Kos Cimanggah 19 Sukabumi,Hotel,Telepon: 0816-4870-996 ,"Alamat: Kecamatan, Gg. Cimanggah, Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Kos+Cimanggah+19+Sukabumi/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68494ecc4823f9:0x19f8baa8700d79e0!8m2!3d-6.9090878!4d106.9382951!16s%2Fg%2F11f5vc32j0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
322,-6.9090614,106.9384163,Mang Jamil Barbershop,Tempat Cukur Rambut,,"Alamat: 3WRQ+99F, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Mang+Jamil+Barbershop/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849136ea4d445:0xa707a55e4b5d3dc9!8m2!3d-6.9090614!4d106.9384163!16s%2Fg%2F11rn353p63?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
323,-6.9091733,106.9379233,Cv World Manakarra Gallery,Kantor Perusahaan,Telepon: 0895-1681-2135 ,"Alamat: Gg. Cimanggah No.34, RT.03/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 hari lalu,1 bintang,"https://www.google.com/maps/place/Cv+World+Manakarra+Gallery/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849634d934a3d:0x3412be02bc27c459!8m2!3d-6.9091733!4d106.9379233!16s%2Fg%2F11rbf6w02f?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
324,-6.9092339,106.9384691,SD Negeri Cimanggah 2,Sekolah Dasar,,"Alamat: Jalan Selabintana no 3, Gg. Cimanggah No.3, RT.004/RW.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Tempat sekolah aman,4 bulan lalu,5 bintang,"https://www.google.com/maps/place/SD+Negeri+Cimanggah+2/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498cf6211709:0xcc2203b9f986c7b1!8m2!3d-6.9092339!4d106.9384691!16s%2Fg%2F11gv16c2jh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
325,-6.9093284,106.9374328,Rumah pak buto,Komplek perumahan,,"Alamat: 3WRQ+736, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+pak+buto/@-6.9092912,106.9371163,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490064908995:0xfa2a4b4bf2dbc3c3!8m2!3d-6.9093284!4d106.9374328!16s%2Fg%2F11vy_7x0vs?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
326,-6.9093105,106.9373582,Manakara Gemstone,Grosir batu alam,Telepon: 0822-9874-8962 ,"Alamat: Jl. Selabintana GG.yakub No.5, RT.01/RW.02, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Manakara+Gemstone/@-6.9093105,106.9370365,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684957a1bf531b:0xb69596f72c4a0422!8m2!3d-6.9093105!4d106.9373582!16s%2Fg%2F11vz0nl8vq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
327,-6.9093452,106.9376338,BOY Coffe,Kafe,,"Alamat: 3WRQ+736, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/BOY+Coffe/@-6.9093451,106.9373101,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493287700765:0xbfdd8fb0e13d5100!8m2!3d-6.9093452!4d106.9376338!16s%2Fg%2F11q24c4zhv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
328,-6.9094156,106.9376219,Rumah irvan,Rumah wisata,,"Alamat: Gg. Cimanggah No.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+irvan/@-6.9094156,106.9373,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684938d8c77939:0xb1972f72d660ecac!8m2!3d-6.9094156!4d106.9376219!16s%2Fg%2F11p06yj9fh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
329,-6.9095058,106.9378103,Masjid al-kamil rw2 cimanggah,Masjid,,"Alamat: 3WRQ+54V, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 bulan lalu,1 bintang,"https://www.google.com/maps/place/Masjid+al-kamil+rw2+cimanggah/@-6.9095038,106.9374794,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684924a48fc453:0x1ae93c13422af38e!8m2!3d-6.9095058!4d106.9378103!16s%2Fg%2F11kkpfn1qz?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
330,-6.910043,106.9379,Sansan Farm,Pasar,,"Alamat: Gg. Cimanggah No.34 kel, RT.04/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Sansan+Farm/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684915c9f28d01:0x20bb61417f200d9b!8m2!3d-6.910043!4d106.9379!16s%2Fg%2F11q2yb6vc4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
331,-6.9078789,106.9381751,Kedai suka suka,Kedai Kopi,,"Alamat: 3WRQ+P49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/Kedai+suka+suka/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ff05ab3f3f:0x6f2dc83044f71626!8m2!3d-6.9078789!4d106.9381751!16s%2Fg%2F11vjkx7sdf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
332,-6.9079069,106.9378874,Mommy Kiki Shop,Toko Kue,,"Alamat: Jl. Selabintana, Warnasari, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Mommy+Kiki+Shop/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68491741276c2d:0x92ff0a51d8133422!8m2!3d-6.9079069!4d106.9378874!16s%2Fg%2F11lh5p5dx7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
333,-6.9079362,106.9386686,KOSAN PAK IMAN,Penginapan,,"Alamat: 3WRQ+RFF, Unnamed Road, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,2 bintang,"https://www.google.com/maps/place/KOSAN+PAK+IMAN/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ac0ac0df77:0x84911553216df0c6!8m2!3d-6.9079362!4d106.9386686!16s%2Fg%2F11h_11hfd6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
334,-6.9082164,106.9378576,Pemacingan Lele Galatama Boenk,Toko Alat Pancing,,"Alamat: 3WRQ+P49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/Pemacingan+Lele+Galatama+Boenk/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849f41ce5d3a1:0x2f0fb2d285c8c756!8m2!3d-6.9082164!4d106.9378576!16s%2Fg%2F11fn90974d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
335,-6.9082996,106.9382351,Pemancingan Gaya 3,Kolam Memancing,Telepon: 0857-1524-2666 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Mantap,setahun lalu,5 bintang,"https://www.google.com/maps/place/Pemancingan+Gaya+3/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684955495fbf97:0xc1b384269fadb652!8m2!3d-6.9082996!4d106.9382351!16s%2Fg%2F11rmr6ks63?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
336,-6.9083568,106.9386289,Gadjah dimsum sukabumi,Toko Makanan Sehat,Telepon: 0856-2276-187 ,"Alamat: 3WRQ+MF2, Jl. Selabintana Gg. Cimanggah, RT.01/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Gadjah+dimsum+sukabumi/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b3f28c99ef:0x273f45d0a0f59ce5!8m2!3d-6.9083568!4d106.9386289!16s%2Fg%2F11jx6nygj9?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
337,-6.9084991,106.9379847,M.A.B.E.S K.A.B.A.Y.A.N,Gedung Apartemen,Telepon: 0821-1167-1400 ,"Alamat: 3WRQ+J55, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/M.A.B.E.S+K.A.B.A.Y.A.N/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493bea3e8409:0xe51ab4092b6d305!8m2!3d-6.9084991!4d106.9379847!16s%2Fg%2F11nlbc6x3r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
338,-6.9066793,106.9372495,Wisma Kenanga,Pusat Konferensi,Telepon: (0266) 224541 ,"Alamat: 3WVP+8VH, Jl. Subang Jaya-Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: wismakenanga.blogspot.com ,,seminggu lalu,1 bintang,"https://www.google.com/maps/place/Wisma+Kenanga/@-6.9066793,106.9369275,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b673fa4fcb:0x9650232bf2f8795c!8m2!3d-6.9066793!4d106.9372495!16s%2Fg%2F1tlngq_w?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
339,-6.9067709,106.9377722,MAMA REI MUSLIM COLLECTION,Butik,Telepon: 0856-2457-7733 ,"Alamat: Jl. Selabintana Gg. Musa No.13, RT.03/RW.01, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/MAMA+REI+MUSLIM+COLLECTION/@-6.9067709,106.9374505,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493b1fdbb8c9:0xc23b6b5e59ad56ad!8m2!3d-6.9067709!4d106.9377722!16s%2Fg%2F11j7hxqymh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
340,-6.9068502,106.9372315,Angkringan wa jamal,Toko Makanan,Telepon: 0896-2224-5000 ,"Alamat: Jl selabintana, gg haji Gg. Musa II, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Angkringan+wa+jamal/@-6.9068502,106.9369096,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849247c33240f:0xcd13508a6cbedb33!8m2!3d-6.9068502!4d106.9372315!16s%2Fg%2F11tn0_q9gd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
341,-6.9068618,106.9373416,RedDoorz Plus near RSUD R. Syamsudin Bunut Sukabumi,,Telepon: (021) 80629666 ,"Alamat: Jl. Subang Jaya-Selabintana, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",Situs Web: reddoorz.com ,,,,"https://www.google.com/maps/place/RedDoorz+Plus+near+RSUD+R.+Syamsudin+Bunut+Sukabumi/@-6.9068424,106.9370231,132m/data=!3m1!1e3!4m9!3m8!1s0x2e68496bfb8ea18f:0xed5371f14cb0f70c!5m2!4m1!1i2!8m2!3d-6.9068618!4d106.9373416!16s%2Fg%2F11kqcfkb0z?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
342,-6.9071247,106.9379546,Roti Bunut,Dapur Umum,Telepon: 0895-3591-35393 ,"Alamat: 3WVQ+554, Gg Musa, RT.04/RW.01, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Roti+Bunut/@-6.9070798,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849785c777edb:0x855154b917d6923f!8m2!3d-6.9071247!4d106.9379546!16s%2Fg%2F11rx2_w_s_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
343,-6.9071853,106.9383121,Warung Emak Tuti,Toko bahan makanan,Telepon: 0856-2034-004 ,"Alamat: Jalan selabintana, Gg. Haji Gg. Musa II No.59, Kabupaten Sukabumi, Jawa Barat 43113 ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/Warung+Emak+Tuti/@-6.9070798,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493067e19829:0x8d394141e049ad41!8m2!3d-6.9071853!4d106.9383121!16s%2Fg%2F11w4byq9p6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
344,-6.9073637,106.9372068,D'Green Resto and Coffee,Restoran,Telepon: (0266) 6250889 ,"Alamat: Jl. Selabintana No.54, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: linktr.ee ,,seminggu lalu,5 bintang,"https://www.google.com/maps/place/D'Green+Resto+and+Coffee/@-6.9073637,106.9368849,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b5e5e9edcf:0xe35fbd6ada039627!8m2!3d-6.9073637!4d106.9372068!16s%2Fg%2F11bw21bts8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
